oid,locIndex,geoid10,csaName,walkIndex
"34989",43.88648,"80350139041","Denver-Aurora-Boulder, CO","18"
"34990",45.5307,"80350139042","Denver-Aurora-Boulder, CO","8"
"34991",42.91062,"80350139043","Denver-Aurora-Boulder, CO","15"
"34992",39.46518,"80350139051","Denver-Aurora-Boulder, CO","14"
"34993",51.34503,"80350139052","Denver-Aurora-Boulder, CO","8"
"34994",47.12039,"80350139053","Denver-Aurora-Boulder, CO","6"
"34995",53.64238,"80350139071","Denver-Aurora-Boulder, CO","10"
"34996",54.23881,"80350139072","Denver-Aurora-Boulder, CO","14"
"34997",54.16356,"80350139073","Denver-Aurora-Boulder, CO","13"
"34998",42.80734,"80350139074","Denver-Aurora-Boulder, CO","13"
"34999",58.30079,"80350139081","Denver-Aurora-Boulder, CO","3"
"35000",57.60513,"80350139082","Denver-Aurora-Boulder, CO","6"
"37001",48.15501,"81230023001","Denver-Aurora-Boulder, CO","6"
"37002",55.37511,"81230023002","Denver-Aurora-Boulder, CO","3"
"37003",48.11851,"81230023003","Denver-Aurora-Boulder, CO","6"
"37004",50.78164,"81230023004","Denver-Aurora-Boulder, CO","5"
"37005",63.31943,"81230023005","Denver-Aurora-Boulder, CO","5"
"37006",61.96048,"81230025011","Denver-Aurora-Boulder, CO","4"
"37007",59.803,"81230025012","Denver-Aurora-Boulder, CO","3"
"37008",50.1929,"81230025021","Denver-Aurora-Boulder, CO","7"
"37009",55.09711,"81230025022","Denver-Aurora-Boulder, CO","6"
"37010",60.2992,"81230025023","Denver-Aurora-Boulder, CO","4"
"37011",,"81259631001",,"5"
"37012",,"81259631002",,"4"
"37013",,"81259631003",,"9"
"37014",,"81259631004",,"5"
"37015",,"81259632001",,"4"
"37016",,"81259632002",,"5"
"37017",,"81259632003",,"5"
"37018",,"81259632004",,"8"
"37019",,"81259632005",,"9"
"35001",54.66515,"80350139083","Denver-Aurora-Boulder, CO","4"
"35002",59.26113,"80350139084","Denver-Aurora-Boulder, CO","5"
"35003",61.1064,"80350139085","Denver-Aurora-Boulder, CO","9"
"35004",55.8797,"80350139091","Denver-Aurora-Boulder, CO","6"
"35005",65.9342,"80350139092","Denver-Aurora-Boulder, CO","5"
"35006",61.01569,"80350139093","Denver-Aurora-Boulder, CO","6"
"35007",53.87584,"80350139101","Denver-Aurora-Boulder, CO","7"
"35008",51.14854,"80350139102","Denver-Aurora-Boulder, CO","7"
"35009",66.4915,"80350139111","Denver-Aurora-Boulder, CO","6"
"35010",58.73039,"80350139112","Denver-Aurora-Boulder, CO","8"
"35011",58.8033,"80350139113","Denver-Aurora-Boulder, CO","3"
"35012",68.17782,"80350139114","Denver-Aurora-Boulder, CO","5"
"35013",45.98507,"80350140011","Denver-Aurora-Boulder, CO","9"
"35014",47.03004,"80350140012","Denver-Aurora-Boulder, CO","8"
"35015",47.77799,"80350140013","Denver-Aurora-Boulder, CO","9"
"35016",52.74347,"80350140051","Denver-Aurora-Boulder, CO","14"
"35017",47.55775,"80350140052","Denver-Aurora-Boulder, CO","9"
"35018",56.33967,"80350140061","Denver-Aurora-Boulder, CO","9"
"35019",54.08889,"80350140062","Denver-Aurora-Boulder, CO","8"
"35020",40.0018,"80350140071","Denver-Aurora-Boulder, CO","12"
"35021",60.62053,"80350140072","Denver-Aurora-Boulder, CO","6"
"35022",54.05933,"80350140081","Denver-Aurora-Boulder, CO","11"
"35023",50.37667,"80350140082","Denver-Aurora-Boulder, CO","13"
"35024",54.19667,"80350140083","Denver-Aurora-Boulder, CO","16"
"35025",53.80783,"80350140084","Denver-Aurora-Boulder, CO","10"
"35026",55.80202,"80350140091","Denver-Aurora-Boulder, CO","11"
"35027",52.78689,"80350140092","Denver-Aurora-Boulder, CO","14"
"35028",,"80350140101","Denver-Aurora-Boulder, CO","10"
"35029",33.72996,"80350140102","Denver-Aurora-Boulder, CO","8"
"35030",53.68731,"80350140103","Denver-Aurora-Boulder, CO","13"
"35031",49.69101,"80350140111","Denver-Aurora-Boulder, CO","11"
"35032",51.00843,"80350140121","Denver-Aurora-Boulder, CO","8"
"35033",58.06424,"80350140122","Denver-Aurora-Boulder, CO","4"
"35034",68.8624,"80350140123","Denver-Aurora-Boulder, CO","9"
"35035",,"80350140124","Denver-Aurora-Boulder, CO","5"
"35036",70.44026,"80350140131","Denver-Aurora-Boulder, CO","8"
"35037",65.64232,"80350140132","Denver-Aurora-Boulder, CO","5"
"35038",51.66898,"80350141071","Denver-Aurora-Boulder, CO","12"
"35039",44.3349,"80350141072","Denver-Aurora-Boulder, CO","15"
"35040",48.39928,"80350141081","Denver-Aurora-Boulder, CO","13"
"35041",47.28357,"80350141082","Denver-Aurora-Boulder, CO","7"
"35042",48.26207,"80350141083","Denver-Aurora-Boulder, CO","11"
"35043",48.40363,"80350141091","Denver-Aurora-Boulder, CO","15"
"35044",39.8747,"80350141101","Denver-Aurora-Boulder, CO","13"
"35045",57.54078,"80350141102","Denver-Aurora-Boulder, CO","5"
"35046",52.325,"80350141103","Denver-Aurora-Boulder, CO","8"
"35047",32.01764,"80350141104","Denver-Aurora-Boulder, CO","12"
"35048",50.19156,"80350141121","Denver-Aurora-Boulder, CO","13"
"35049",51.44833,"80350141122","Denver-Aurora-Boulder, CO","13"
"35050",47.70969,"80350141131","Denver-Aurora-Boulder, CO","11"
"35051",50.5994,"80350141132","Denver-Aurora-Boulder, CO","16"
"35052",45.82692,"80350141141","Denver-Aurora-Boulder, CO","9"
"35053",45.35655,"80350141142","Denver-Aurora-Boulder, CO","13"
"35054",51.03654,"80350141151","Denver-Aurora-Boulder, CO","10"
"35055",47.3419,"80350141152","Denver-Aurora-Boulder, CO","16"
"35056",56.07257,"80350141161","Denver-Aurora-Boulder, CO","10"
"35057",49.00018,"80350141162","Denver-Aurora-Boulder, CO","7"
"35058",,"80350141163","Denver-Aurora-Boulder, CO","14"
"35059",52.35331,"80350141221","Denver-Aurora-Boulder, CO","10"
"35060",66.0504,"80350141222","Denver-Aurora-Boulder, CO","7"
"35061",,"80350141223","Denver-Aurora-Boulder, CO","9"
"35062",65.06301,"80350141224","Denver-Aurora-Boulder, CO","8"
"35063",70.63423,"80350141231","Denver-Aurora-Boulder, CO","10"
"35064",40.66979,"80350141232","Denver-Aurora-Boulder, CO","8"
"35065",52.556,"80350141241","Denver-Aurora-Boulder, CO","13"
"35066",51.64529,"80350141242","Denver-Aurora-Boulder, CO","9"
"35067",52.87226,"80350141243","Denver-Aurora-Boulder, CO","13"
"35068",58.96727,"80350141251","Denver-Aurora-Boulder, CO","6"
"35069",,"80350141261","Denver-Aurora-Boulder, CO","16"
"35070",58.66678,"80350141271","Denver-Aurora-Boulder, CO","6"
"35071",59.49535,"80350141272","Denver-Aurora-Boulder, CO","7"
"35072",53.1916,"80350141281","Denver-Aurora-Boulder, CO","13"
"35073",45.67709,"80350141282","Denver-Aurora-Boulder, CO","13"
"35074",55.71699,"80350141291","Denver-Aurora-Boulder, CO","13"
"35075",53.06308,"80350141292","Denver-Aurora-Boulder, CO","12"
"35076",53.0365,"80350141301","Denver-Aurora-Boulder, CO","13"
"35077",48.30232,"80350141302","Denver-Aurora-Boulder, CO","14"
"35078",50.48099,"80350141303","Denver-Aurora-Boulder, CO","10"
"35079",47.07166,"80350141304","Denver-Aurora-Boulder, CO","10"
"35080",41.49695,"80350141311","Denver-Aurora-Boulder, CO","13"
"35081",68.82245,"80350141312","Denver-Aurora-Boulder, CO","12"
"35082",49.92024,"80350141313","Denver-Aurora-Boulder, CO","8"
"35083",53.05818,"80350141321","Denver-Aurora-Boulder, CO","12"
"35084",53.56635,"80350141322","Denver-Aurora-Boulder, CO","11"
"35085",46.92359,"80350141331","Denver-Aurora-Boulder, CO","12"
"35086",49.16904,"80350141332","Denver-Aurora-Boulder, CO","15"
"35087",63.68801,"80350141333","Denver-Aurora-Boulder, CO","10"
"35088",63.55762,"80350141341","Denver-Aurora-Boulder, CO","11"
"35089",50.84998,"80350141342","Denver-Aurora-Boulder, CO","16"
"35090",68.03684,"80350141351","Denver-Aurora-Boulder, CO","6"
"35091",52.06836,"80350141361","Denver-Aurora-Boulder, CO","14"
"35092",44.63103,"80350141362","Denver-Aurora-Boulder, CO","14"
"35093",47.96991,"80350141363","Denver-Aurora-Boulder, CO","13"
"35094",54.41346,"80350141371","Denver-Aurora-Boulder, CO","7"
"35095",59.43161,"80350141372","Denver-Aurora-Boulder, CO","7"
"35096",53.15996,"80350141373","Denver-Aurora-Boulder, CO","5"
"35097",39.90972,"80350141381","Denver-Aurora-Boulder, CO","15"
"35098",45.75277,"80350141382","Denver-Aurora-Boulder, CO","14"
"35099",50.50483,"80350141391","Denver-Aurora-Boulder, CO","8"
"35100",53.00403,"80350141392","Denver-Aurora-Boulder, CO","8"
"35101",63.13725,"80350141401","Denver-Aurora-Boulder, CO","10"
"35102",52.99998,"80350141402","Denver-Aurora-Boulder, CO","8"
"35103",65.07103,"80350141403","Denver-Aurora-Boulder, CO","14"
"35104",82.01182,"80350142021","Denver-Aurora-Boulder, CO","5"
"35105",62.37571,"80350142022","Denver-Aurora-Boulder, CO","4"
"35106",58.41421,"80350142031","Denver-Aurora-Boulder, CO","6"
"35107",55.86729,"80350142032","Denver-Aurora-Boulder, CO","4"
"35108",56.88188,"80350142033","Denver-Aurora-Boulder, CO","9"
"35109",55.69556,"80350142041","Denver-Aurora-Boulder, CO","4"
"35110",53.57594,"80350143001","Denver-Aurora-Boulder, CO","4"
"35111",67.70091,"80350144031","Denver-Aurora-Boulder, CO","5"
"35112",65.65924,"80350144032","Denver-Aurora-Boulder, CO","5"
"35113",54.72625,"80350144033","Denver-Aurora-Boulder, CO","8"
"35114",59.31633,"80350144041","Denver-Aurora-Boulder, CO","5"
"35115",56.68498,"80350144051","Denver-Aurora-Boulder, CO","6"
"35116",53.79531,"80350144052","Denver-Aurora-Boulder, CO","5"
"35117",52.52018,"80350144053","Denver-Aurora-Boulder, CO","6"
"35118",,"80350144054","Denver-Aurora-Boulder, CO","9"
"35119",57.34862,"80350144061","Denver-Aurora-Boulder, CO","5"
"35120",49.46518,"80350144062","Denver-Aurora-Boulder, CO","9"
"35121",,"80350144063","Denver-Aurora-Boulder, CO","6"
"35122",,"80350144064","Denver-Aurora-Boulder, CO","4"
"35123",50.47844,"80350145031","Denver-Aurora-Boulder, CO","8"
"35124",43.63986,"80350145032","Denver-Aurora-Boulder, CO","6"
"35125",50.69316,"80350145033","Denver-Aurora-Boulder, CO","8"
"35126",36.91362,"80350145041","Denver-Aurora-Boulder, CO","10"
"35127",49.00786,"80350145042","Denver-Aurora-Boulder, CO","7"
"35128",48.65457,"80350145043","Denver-Aurora-Boulder, CO","7"
"35129",58.92465,"80350145051","Denver-Aurora-Boulder, CO","9"
"35130",49.80611,"80350145052","Denver-Aurora-Boulder, CO","8"
"35131",48.33765,"80350145053","Denver-Aurora-Boulder, CO","3"
"35132",62.99346,"80350145061","Denver-Aurora-Boulder, CO","4"
"35133",63.49595,"80350145062","Denver-Aurora-Boulder, CO","5"
"35134",69.0684,"80350146021","Denver-Aurora-Boulder, CO","5"
"35135",53.00484,"80350146031","Denver-Aurora-Boulder, CO","6"
"35136",52.19305,"80350146032","Denver-Aurora-Boulder, CO","6"
"35137",50.04141,"80350146033","Denver-Aurora-Boulder, CO","6"
"35138",55.07505,"80350146041","Denver-Aurora-Boulder, CO","5"
"35139",57.68506,"80350146042","Denver-Aurora-Boulder, CO","3"
"35140",41.75114,"80370001001",,"4"
"35141",58.12557,"80370002001",,"5"
"35142",49.17143,"80370002002",,"9"
"35143",48.11861,"80370002003",,"8"
"35144",59.81855,"80370003011",,"9"
"35145",57.02058,"80370003012",,"7"
"35146",54.06848,"80370003013",,"5"
"35147",66.87101,"80370003021",,"2"
"35148",53.91533,"80370003022",,"9"
"35149",50.25336,"80370004011",,"6"
"35150",54.24558,"80370004012",,"8"
"35151",54.43314,"80370004021",,"8"
"35152",59.95786,"80370004022",,"8"
"35153",68.40879,"80370004031",,"7"
"35154",59.01049,"80370004032",,"4"
"35155",50.77883,"80370004033",,"8"
"35156",57.10755,"80370005011",,"7"
"35157",50.11193,"80370005021",,"6"
"35158",59.55138,"80370005022",,"5"
"35159",48.95209,"80370005031",,"7"
"35160",49.14208,"80370005032",,"8"
"35161",40.48844,"80370005033",,"10"
"35162",40.99664,"80370005034",,"7"
"35163",53.14199,"80370006001",,"6"
"35164",50.68414,"80370007011",,"6"
"35165",38.97023,"80370007021",,"7"
"35166",45.81947,"80370007022",,"8"
"35167",55.50357,"80370007031",,"6"
"35168",51.63595,"80370007032",,"6"
"35169",59.1061,"80399611001","Denver-Aurora-Boulder, CO","2"
"35170",51.66321,"80399611002","Denver-Aurora-Boulder, CO","6"
"35171",63.43393,"80399612041","Denver-Aurora-Boulder, CO","4"
"35172",69.06217,"80399612042","Denver-Aurora-Boulder, CO","4"
"35173",57.71824,"80399612043","Denver-Aurora-Boulder, CO","5"
"35174",63.45814,"80399612044","Denver-Aurora-Boulder, CO","5"
"35175",62.38279,"80399612051","Denver-Aurora-Boulder, CO","6"
"35176",57.21601,"80399612052","Denver-Aurora-Boulder, CO","2"
"35177",64.21885,"80399612061","Denver-Aurora-Boulder, CO","5"
"35178",59.90635,"80399612062","Denver-Aurora-Boulder, CO","4"
"35179",56.71538,"80399612071","Denver-Aurora-Boulder, CO","7"
"35180",57.96354,"80399612072","Denver-Aurora-Boulder, CO","5"
"35181",66.19369,"80399612081","Denver-Aurora-Boulder, CO","4"
"35182",54.61106,"80399612082","Denver-Aurora-Boulder, CO","7"
"35183",58.40706,"80399612091","Denver-Aurora-Boulder, CO","6"
"35184",38.40565,"80410001011",,"8"
"35185",42.45832,"80410001012",,"7"
"35186",51.00399,"80410001013",,"6"
"35187",30.12921,"80410001014",,"14"
"35188",43.82245,"80410001021",,"14"
"35189",44.28006,"80410001022",,"12"
"35190",44.20068,"80410001023",,"11"
"35191",47.06971,"80410002021",,"12"
"35192",49.51929,"80410002022",,"14"
"35193",49.87759,"80410002023",,"4"
"35194",39.34542,"80410002024",,"15"
"35195",46.26591,"80410002031",,"14"
"35196",36.02539,"80410002032",,"15"
"35197",38.97148,"80410002033",,"12"
"35198",40.20327,"80410003011",,"14"
"35199",34.01426,"80410003012",,"18"
"35200",41.02886,"80410003013",,"14"
"35201",37.56892,"80410003021",,"16"
"35202",40.49357,"80410003022",,"16"
"35203",47.97598,"80410004001",,"16"
"35204",40.81549,"80410004002",,"12"
"35205",41.46701,"80410004003",,"14"
"35206",46.81793,"80410005001",,"15"
"35207",44.89551,"80410005002",,"15"
"35208",41.99118,"80410006001",,"10"
"35209",47.55106,"80410006002",,"10"
"35210",38.46702,"80410006003",,"15"
"35211",43.69711,"80410007001",,"15"
"35212",45.49477,"80410007002",,"16"
"35213",38.46461,"80410007003",,"16"
"35214",35.71507,"80410008001",,"14"
"35215",37.70539,"80410008002",,"13"
"35216",43.74991,"80410008003",,"13"
"35217",46.52531,"80410009001",,"15"
"35218",47.15848,"80410009002",,"14"
"35219",45.56836,"80410010001",,"14"
"35220",55.71563,"80410010002",,"16"
"35221",58.72875,"80410010003",,"13"
"35222",37.46141,"80410011011",,"17"
"35223",35.25325,"80410011012",,"13"
"35224",42.03018,"80410011041",,"11"
"35225",39.37175,"80410011042",,"13"
"35226",47.41177,"80410013011",,"17"
"35227",41.56598,"80410013012",,"17"
"35228",37.42872,"80410013013",,"18"
"35229",35.17341,"80410013021",,"14"
"35230",45.32313,"80410013022",,"9"
"35231",39.59708,"80410013023",,"14"
"35232",42.13862,"80410014001",,"15"
"35233",34.94298,"80410014002",,"17"
"35234",42.02291,"80410014003",,"18"
"35235",40.76661,"80410015001",,"15"
"35236",42.19942,"80410015002",,"18"
"35237",27.48493,"80410016001",,"15"
"35238",37.19683,"80410016002",,"17"
"35239",41.19463,"80410016003",,"15"
"35240",36.71295,"80410017001",,"12"
"35241",42.00999,"80410017002",,"13"
"35242",40.85957,"80410018001",,"13"
"35243",41.21449,"80410018002",,"17"
"35244",29.64215,"80410019001",,"17"
"35245",28.10963,"80410019002",,"16"
"35246",32.43868,"80410019003",,"15"
"35247",26.58311,"80410020001",,"17"
"35248",41.0674,"80410020002",,"17"
"35249",39.44053,"80410020003",,"15"
"35250",38.43644,"80410020004",,"16"
"35251",37.54132,"80410021011",,"19"
"35252",39.59628,"80410021012",,"16"
"35253",43.27858,"80410021021",,"16"
"35254",37.99553,"80410021022",,"16"
"35255",40.58848,"80410021023",,"12"
"35256",38.54491,"80410022001",,"15"
"35257",36.22719,"80410022002",,"13"
"35258",32.05552,"80410022003",,"18"
"35259",22.67037,"80410023001",,"18"
"35260",42.24463,"80410023002",,"17"
"35261",45.91519,"80410024001",,"16"
"35262",39.29241,"80410024002",,"15"
"35263",39.0769,"80410024003",,"14"
"35264",58.20452,"80410025011",,"4"
"35265",51.54149,"80410025012",,"4"
"35266",52.97786,"80410025013",,"3"
"35267",52.65541,"80410025021",,"5"
"35268",43.99809,"80410025022",,"8"
"35269",35.07437,"80410025023",,"12"
"35270",34.52355,"80410027001",,"16"
"35271",35.65296,"80410027002",,"13"
"35272",37.80924,"80410027003",,"14"
"35273",40.57962,"80410028001",,"14"
"35274",36.26141,"80410028002",,"14"
"35275",39.76263,"80410028003",,"16"
"35276",35.41111,"80410028004",,"15"
"35277",26.173,"80410029001",,"14"
"35278",32.98193,"80410029002",,"16"
"35279",37.86229,"80410029003",,"16"
"35280",36.69219,"80410029004",,"11"
"35281",35.59066,"80410029005",,"14"
"35282",39.35319,"80410030001",,"16"
"35283",42.56583,"80410030002",,"15"
"35284",39.9771,"80410030003",,"17"
"35285",39.66846,"80410030004",,"14"
"35286",54.16875,"80410031001",,"10"
"35287",62.20124,"80410031002",,"11"
"35288",54.65983,"80410031003",,"13"
"35289",57.37129,"80410031004",,"7"
"35290",44.13856,"80410031005",,"12"
"35291",55.54097,"80410031006",,"8"
"35292",50.02598,"80410033031",,"12"
"35293",49.74585,"80410033032",,"13"
"35294",38.70929,"80410033033",,"14"
"35295",29.41784,"80410033034",,"15"
"35296",48.41005,"80410033051",,"8"
"35297",69.05291,"80410033052",,"5"
"35298",61.39878,"80410033053",,"7"
"35299",76.85253,"80410033061",,"2"
"35300",54.66994,"80410033062",,"4"
"35301",43.80564,"80410033071",,"8"
"35302",43.23885,"80410033072",,"10"
"35303",40.93855,"80410033081",,"17"
"35304",41.70495,"80410033082",,"14"
"35305",56.3601,"80410034001",,"4"
"35306",53.80197,"80410034002",,"11"
"35307",54.94321,"80410034003",,"8"
"35308",56.47669,"80410037011",,"4"
"35309",51.34075,"80410037012",,"7"
"35310",50.74586,"80410037013",,"8"
"35311",54.09154,"80410037021",,"7"
"35312",49.96956,"80410037022",,"8"
"35313",60.0977,"80410037051",,"8"
"35314",50.63903,"80410037052",,"7"
"35315",42.27545,"80410037053",,"9"
"35316",46.04774,"80410037061",,"7"
"35317",46.34792,"80410037062",,"9"
"35318",51.14147,"80410037071",,"8"
"35319",56.41327,"80410037072",,"4"
"35320",48.0651,"80410037073",,"6"
"35321",48.66047,"80410037081",,"9"
"35322",44.27421,"80410037082",,"14"
"35323",51.95018,"80410037091",,"9"
"35324",52.30573,"80410037092",,"8"
"35325",43.2808,"80410037093",,"16"
"35326",46.32298,"80410037094",,"4"
"35327",47.38969,"80410038011",,"5"
"35328",45.25608,"80410038012",,"6"
"35329",,"80410038021",,"3"
"35330",,"80410038022",,"5"
"35331",60.47936,"80410039021",,"2"
"35332",58.96951,"80410039022",,"6"
"35333",40.98336,"80410039051",,"9"
"35334",44.23654,"80410039052",,"13"
"35335",44.48966,"80410039053",,"13"
"35336",41.95081,"80410039061",,"15"
"35337",53.01532,"80410039062",,"4"
"35338",43.67535,"80410039063",,"12"
"35339",47.33858,"80410039064",,"11"
"35340",56.83971,"80410039091",,"5"
"35341",55.4227,"80410039092",,"4"
"35342",55.57907,"80410039093",,"7"
"35343",45.22906,"80410040081",,"7"
"35344",33.74056,"80410040091",,"15"
"35345",43.2467,"80410041001",,"10"
"35346",40.39306,"80410041002",,"9"
"35347",48.23944,"80410041003",,"12"
"35348",40.53403,"80410041004",,"12"
"35349",45.75616,"80410042001",,"9"
"35350",42.14623,"80410042002",,"15"
"35351",49.23011,"80410043001",,"7"
"35352",43.59488,"80410043002",,"13"
"35353",40.45323,"80410043003",,"11"
"35354",45.66901,"80410044011",,"7"
"35355",48.75856,"80410044012",,"7"
"35356",40.04667,"80410044013",,"7"
"35357",,"80410044021",,"3"
"35358",,"80410044022",,"6"
"35359",49.96246,"80410044023",,"8"
"35360",56.3495,"80410044031",,"6"
"35361",40.77781,"80410045011",,"12"
"35362",41.71817,"80410045012",,"12"
"35363",45.94935,"80410045013",,"14"
"35364",45.57206,"80410045021",,"11"
"35365",53.54314,"80410045022",,"3"
"35366",52.88766,"80410045031",,"5"
"35367",47.43975,"80410045032",,"6"
"35368",50.28709,"80410045033",,"11"
"35369",48.36206,"80410045034",,"14"
"35370",44.27181,"80410045061",,"13"
"35371",49.77905,"80410045062",,"11"
"35372",53.95095,"80410045063",,"8"
"35373",45.62575,"80410045064",,"11"
"35374",49.10795,"80410045071",,"12"
"35375",45.48795,"80410045072",,"12"
"35376",47.60084,"80410045073",,"12"
"35377",42.09429,"80410045081",,"6"
"35378",46.83717,"80410045082",,"9"
"35379",41.77408,"80410045083",,"13"
"35380",28.3865,"80410045084",,"11"
"35381",57.48803,"80410045101",,"4"
"35382",49.85593,"80410045102",,"11"
"35383",47.70231,"80410045111",,"7"
"35384",56.92772,"80410045112",,"2"
"35385",50.05235,"80410045113",,"12"
"35386",56.81305,"80410046011",,"4"
"35387",57.1129,"80410046012",,"4"
"35388",61.67786,"80410046021",,"4"
"35389",56.92263,"80410046022",,"5"
"35390",56.52719,"80410046023",,"3"
"35391",43.40823,"80410046031",,"4"
"35392",55.81299,"80410046032",,"4"
"35393",44.94767,"80410047011",,"10"
"35394",47.04233,"80410047012",,"15"
"35395",46.06302,"80410047013",,"10"
"35396",40.84629,"80410047021",,"5"
"35397",45.49433,"80410047022",,"8"
"35398",49.55721,"80410047031",,"6"
"35399",50.308,"80410047032",,"7"
"35400",49.32652,"80410047033",,"7"
"35401",42.61371,"80410047034",,"8"
"35402",46.24733,"80410047035",,"7"
"35403",49.58397,"80410047051",,"9"
"35404",47.97001,"80410047052",,"7"
"35405",44.80528,"80410047053",,"7"
"35406",51.17931,"80410047061",,"9"
"35407",41.23305,"80410048001",,"16"
"35408",42.98022,"80410048002",,"8"
"35409",41.44659,"80410048003",,"14"
"35410",43.88199,"80410048004",,"11"
"35411",38.51215,"80410049011",,"15"
"35412",47.23857,"80410049012",,"14"
"35413",51.11395,"80410049021",,"7"
"35414",52.26836,"80410049022",,"9"
"35415",49.40452,"80410049023",,"8"
"35416",42.57085,"80410050001",,"16"
"35417",42.04777,"80410050002",,"13"
"35418",42.80826,"80410050003",,"14"
"35419",37.1952,"80410050004",,"13"
"35420",55.58269,"80410051041",,"9"
"35421",57.45184,"80410051042",,"5"
"35422",48.82443,"80410051051",,"8"
"35423",46.54504,"80410051052",,"10"
"35424",49.02088,"80410051061",,"9"
"35425",45.6466,"80410051062",,"10"
"35426",52.86237,"80410051063",,"11"
"35427",53.80313,"80410051071",,"8"
"35428",48.49961,"80410051081",,"9"
"35429",48.39485,"80410051082",,"7"
"35430",46.1983,"80410051083",,"8"
"35431",51.08498,"80410051091",,"9"
"35432",50.26091,"80410051092",,"7"
"35433",47.64916,"80410051093",,"5"
"35434",52.99606,"80410051094",,"7"
"35435",44.65464,"80410051101",,"10"
"35436",43.85765,"80410051102",,"11"
"35437",39.978,"80410051103",,"15"
"35438",43.27368,"80410051111",,"13"
"35439",49.47643,"80410051112",,"7"
"35440",38.45175,"80410052011",,"14"
"35441",33.67814,"80410052012",,"10"
"35442",49.76626,"80410052013",,"15"
"35443",38.04867,"80410052021",,"10"
"35444",39.61413,"80410052022",,"15"
"35445",37.14998,"80410053001",,"14"
"35446",47.78992,"80410053002",,"13"
"35447",40.77871,"80410053003",,"14"
"35448",32.77677,"80410054001",,"14"
"35449",43.64051,"80410054002",,"12"
"35450",39.65904,"80410054003",,"17"
"35451",37.12068,"80410054004",,"10"
"35452",48.38788,"80410055011",,"8"
"35453",49.38553,"80410055012",,"7"
"35454",38.09645,"80410055013",,"11"
"35455",42.90243,"80410055021",,"9"
"35456",44.31724,"80410055022",,"11"
"35457",28.53392,"80410055023",,"15"
"35458",45.94902,"80410056011",,"6"
"35459",45.68448,"80410056012",,"9"
"35460",44.84354,"80410056013",,"6"
"35461",44.2393,"80410056021",,"9"
"35462",44.35608,"80410056022",,"5"
"35463",43.31742,"80410056023",,"7"
"35464",50.17569,"80410057001",,"5"
"35465",48.45445,"80410057002",,"10"
"35466",29.37169,"80410057003",,"14"
"35467",48.48745,"80410057004",,"15"
"35468",47.60889,"80410058001",,"5"
"35469",43.75275,"80410058002",,"7"
"35470",45.76027,"80410058003",,"9"
"35471",44.67799,"80410059001",,"15"
"35472",45.22112,"80410059002",,"9"
"35473",39.05796,"80410059003",,"16"
"35474",46.04929,"80410059004",,"15"
"35475",46.41493,"80410059005",,"13"
"35476",38.67574,"80410060001",,"15"
"35477",39.64416,"80410060002",,"16"
"35478",41.85563,"80410060003",,"14"
"35479",41.90042,"80410060004",,"15"
"35480",25.41149,"80410061001",,"12"
"35481",43.84682,"80410061002",,"15"
"35482",30.14994,"80410062001",,"14"
"35483",44.13513,"80410062002",,"12"
"35484",42.33176,"80410062003",,"4"
"35485",47.71413,"80410063011",,"9"
"35486",46.07638,"80410063012",,"8"
"35487",44.30971,"80410063013",,"13"
"35488",41.34303,"80410063021",,"14"
"35489",26.26735,"80410063022",,"12"
"35490",42.05082,"80410064001",,"15"
"35491",40.45892,"80410064002",,"11"
"35492",35.12118,"80410064003",,"11"
"35493",41.52656,"80410064004",,"14"
"35494",44.41012,"80410065011",,"16"
"35495",40.50867,"80410065012",,"12"
"35496",42.39892,"80410065021",,"13"
"35497",46.76709,"80410065022",,"11"
"35498",43.36659,"80410065023",,"11"
"35499",46.8849,"80410066001",,"10"
"35500",44.60498,"80410066002",,"12"
"35501",45.08262,"80410066003",,"9"
"35502",47.70544,"80410067001",,"15"
"35503",48.37922,"80410067002",,"14"
"35504",43.5658,"80410067003",,"12"
"35505",47.2423,"80410067004",,"10"
"35506",43.327,"80410068011",,"9"
"35507",43.58031,"80410068012",,"12"
"35508",47.49169,"80410068021",,"8"
"35509",45.05039,"80410068022",,"12"
"35510",49.75742,"80410069011",,"9"
"35511",50.40935,"80410069012",,"8"
"35512",47.25901,"80410069021",,"6"
"35513",47.31812,"80410069022",,"6"
"35514",44.36123,"80410069023",,"8"
"35515",52.1233,"80410070001",,"8"
"35516",48.14085,"80410070002",,"10"
"35517",61.81737,"80410071011",,"8"
"35518",52.36367,"80410071021",,"8"
"35519",53.85504,"80410071022",,"8"
"35520",50.37882,"80410072011",,"7"
"35521",58.26741,"80410072012",,"7"
"35522",58.6831,"80410072021",,"8"
"35523",54.803,"80410072022",,"8"
"35524",57.75355,"80410072023",,"6"
"35525",59.16645,"80410073001",,"8"
"35526",54.28429,"80410073002",,"8"
"35527",61.02004,"80410073003",,"8"
"35528",63.65383,"80410074001",,"8"
"35529",55.63231,"80410074002",,"9"
"35530",66.09717,"80410074003",,"7"
"35531",61.66199,"80410075001",,"5"
"35532",56.88514,"80410075002",,"7"
"35533",63.40505,"80410075003",,"4"
"35534",57.12853,"80410076011",,"6"
"35535",63.96941,"80410076012",,"6"
"35536",64.8988,"80410076021",,"4"
"35537",54.57563,"80410076022",,"6"
"35538",60.94557,"80410076023",,"7"
"35539",38.94333,"80410077001",,"16"
"35540",47.34875,"80410077002",,"6"
